Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales,Profit,Discount,Month,Year,Quarter,Profit_Margin
340,C0262,P048,2025-08-13,5,17424.83,4344.83,5,August,2025,3,24.93
341,C0164,P018,2025-05-04,2,16986.23,2654.23,15,May,2025,2,15.63
342,C0296,P054,2025-02-07,5,28839.96,4214.96,10,February,2025,1,14.61
343,C0364,P069,2025-12-16,2,40301.0,12453.0,0,December,2025,4,30.9
344,C0567,P023,2024-01-13,5,52259.84,16194.84,0,January,2024,1,30.99
345,C0020,P075,2024-11-29,2,22661.69,6435.69,0,November,2024,4,28.4
346,C0033,P044,2024-07-10,3,43973.43,15572.43,10,July,2024,3,35.41
347,C0162,P087,2025-04-27,5,40629.4,9869.4,10,April,2025,2,24.29
348,C0398,P013,2025-05-25,5,69700.99,18935.99,5,May,2025,2,27.17
349,C0574,P010,2025-01-08,4,8364.5,1864.5,10,January,2025,1,22.29
350,C0515,P025,2025-08-08,4,5204.51,1296.51,5,August,2025,3,24.91
351,C0530,P020,2024-04-12,2,10015.27,4409.27,5,April,2024,2,44.03
352,C0186,P034,2025-03-18,3,60511.71,24334.71,20,March,2025,1,40.21
353,C0292,P016,2025-04-29,4,59487.88,12919.88,5,April,2025,2,21.72
354,C0200,P008,2024-05-17,1,11461.57,2399.57,15,May,2024,2,20.94
355,C0268,P029,2025-05-13,5,24043.24,7983.24,10,May,2025,2,33.2
356,C0333,P075,2024-02-18,3,31960.35,7621.35,20,February,2024,1,23.85
357,C0445,P027,2024-03-02,4,26831.92,4735.92,5,March,2024,1,17.65
358,C0214,P043,2025-10-06,2,21951.01,8877.01,15,October,2025,4,40.44
359,C0262,P011,2024-09-23,1,8129.4,2493.4,10,September,2024,3,30.67
360,C0193,P082,2024-09-20,3,26780.1,7433.1,20,September,2024,3,27.76
361,C0089,P062,2024-12-25,3,1817.6,254.6,0,December,2024,4,14.01
362,C0208,P059,2025-10-27,5,50974.62,11129.62,20,October,2025,4,21.83
363,C0071,P073,2024-12-29,5,41769.67,8709.67,10,December,2024,4,20.85
364,C0522,P078,2025-04-02,3,21151.27,7828.27,15,April,2025,2,37.01
365,C0535,P031,2025-04-19,1,16104.26,4582.26,10,April,2025,2,28.45
366,C0074,P041,2025-03-07,2,5729.42,2387.42,10,March,2025,1,41.67
367,C0222,P088,2024-03-22,5,24010.29,8230.29,0,March,2024,1,34.28
368,C0225,P008,2024-11-20,2,24890.71,6766.71,10,November,2024,4,27.19
369,C0337,P048,2025-10-22,3,12649.26,4801.26,20,October,2025,4,37.96
370,C0207,P046,2025-01-06,4,73530.7,18090.7,15,January,2025,1,24.6
371,C0198,P070,2025-02-27,5,14826.54,4866.54,15,February,2025,1,32.82
372,C0125,P051,2024-05-08,2,411.33,87.33,0,May,2024,2,21.23
373,C0216,P027,2024-08-03,2,17459.32,6411.32,0,August,2024,3,36.72
374,C0444,P060,2024-03-06,2,9493.27,2751.27,0,March,2024,1,28.98
375,C0029,P029,2025-02-10,4,19355.28,6507.28,0,February,2025,1,33.62
376,C0320,P069,2024-04-16,5,114681.38,45061.38,0,April,2024,2,39.29
377,C0495,P034,2025-11-01,3,56138.25,19961.25,0,November,2025,4,35.56
378,C0581,P079,2024-10-17,4,8609.15,2237.15,5,October,2024,4,25.99
379,C0365,P040,2025-06-23,4,24859.34,8895.34,5,June,2025,2,35.78
380,C0166,P030,2024-11-29,2,15904.26,2294.26,10,November,2024,4,14.43
381,C0471,P047,2024-10-05,4,47349.13,14777.13,20,October,2024,4,31.21
382,C0184,P059,2024-06-30,5,57342.9,17497.9,20,June,2024,2,30.51
383,C0322,P021,2025-03-21,5,77306.09,27056.09,20,March,2025,1,35.0
384,C0241,P018,2024-11-13,5,56104.81,20274.81,20,November,2024,4,36.14
385,C0486,P029,2024-04-01,3,14098.18,4462.18,5,April,2024,2,31.65
386,C0514,P044,2024-09-23,4,51126.13,13258.13,15,September,2024,3,25.93
387,C0523,P026,2025-06-19,2,4739.88,1221.88,0,June,2025,2,25.78
388,C0294,P015,2025-07-01,2,22001.13,5983.13,15,July,2025,3,27.19
389,C0416,P052,2025-05-03,1,11347.04,4242.04,15,May,2025,2,37.38
390,C0119,P016,2024-10-26,3,40372.23,5446.23,15,October,2024,4,13.49
391,C0020,P018,2025-07-15,5,46589.39,10759.39,0,July,2025,3,23.09
392,C0441,P086,2025-03-23,3,24238.66,5191.66,20,March,2025,1,21.42
393,C0453,P006,2025-01-22,4,63479.73,15111.73,15,January,2025,1,23.81
394,C0547,P071,2025-10-02,2,13610.94,3306.94,15,October,2025,4,24.3
395,C0330,P030,2025-12-11,2,20221.69,6611.69,20,December,2025,4,32.7
396,C0540,P068,2024-10-02,3,31472.23,7898.23,20,October,2024,4,25.1
397,C0107,P001,2024-07-05,4,29006.17,6206.17,0,July,2024,3,21.4
398,C0038,P037,2025-09-24,2,29235.12,7389.12,15,September,2025,3,25.27
399,C0486,P076,2025-05-18,4,78344.73,19300.73,20,May,2025,2,24.64
400,C0372,P056,2024-02-20,2,29738.5,7846.5,5,February,2024,1,26.38
401,C0176,P024,2024-10-15,5,15562.01,2197.01,0,October,2024,4,14.12
402,C0447,P003,2024-01-09,3,54103.48,10162.48,15,January,2024,1,18.78
403,C0075,P076,2025-05-20,2,35681.12,6159.12,0,May,2025,2,17.26
404,C0556,P062,2025-05-25,2,1429.88,387.88,10,May,2025,2,27.13
405,C0002,P073,2024-12-04,3,28789.87,8953.87,0,December,2024,4,31.1
406,C0595,P051,2024-02-27,1,275.13,113.13,5,February,2024,1,41.12
407,C0334,P047,2025-07-10,3,40409.83,15980.83,0,July,2025,3,39.55
408,C0327,P012,2025-01-25,4,49869.57,10541.57,10,January,2025,1,21.14
409,C0039,P088,2025-01-29,1,3879.59,723.59,5,January,2025,1,18.65
410,C0405,P053,2024-07-22,4,8047.42,1907.42,0,July,2024,3,23.7
411,C0262,P005,2025-06-17,4,17816.39,6872.39,0,June,2025,2,38.57
412,C0156,P019,2024-11-26,2,31504.7,9886.7,10,November,2024,4,31.38
413,C0205,P054,2025-07-16,2,15355.72,5505.72,0,July,2025,3,35.85
414,C0205,P015,2025-10-15,5,49231.0,9186.0,15,October,2025,4,18.66
415,C0077,P002,2025-11-13,3,11078.89,2417.89,0,November,2025,4,21.82
416,C0161,P021,2025-10-10,2,35830.83,15730.83,5,October,2025,4,43.9
417,C0039,P079,2024-10-09,4,8671.87,2299.87,5,October,2024,4,26.52
418,C0592,P087,2024-01-10,5,37766.27,7006.27,5,January,2024,1,18.55
419,C0013,P015,2025-12-05,1,12235.35,4226.35,15,December,2025,4,34.54
420,C0345,P090,2024-09-11,5,5196.84,1041.84,0,September,2024,3,20.05
421,C0005,P028,2024-12-12,2,10227.29,3293.29,20,December,2024,4,32.2
422,C0400,P007,2025-12-19,1,1578.8,250.8,5,December,2025,4,15.89
423,C0348,P069,2025-05-14,5,115879.22,46259.22,5,May,2025,2,39.92
424,C0227,P061,2025-10-22,2,4580.17,1202.17,20,October,2025,4,26.25
425,C0236,P014,2024-07-16,3,73976.09,29774.09,15,July,2024,3,40.25
426,C0433,P082,2024-05-17,1,10305.58,3856.58,10,May,2024,2,37.42
427,C0253,P044,2025-12-24,3,49251.05,20850.05,15,December,2025,4,42.33
428,C0278,P016,2025-12-14,4,70474.43,23906.43,20,December,2025,4,33.92
429,C0262,P089,2025-07-10,4,37706.57,8094.57,5,July,2025,3,21.47
430,C0218,P002,2024-10-08,3,11782.36,3121.36,15,October,2024,4,26.49
431,C0007,P066,2024-06-13,5,42572.28,18167.28,20,June,2024,2,42.67
432,C0146,P043,2024-10-29,1,9774.38,3237.38,15,October,2024,4,33.12
433,C0063,P013,2024-01-01,3,45750.75,15291.75,15,January,2024,1,33.42
434,C0090,P024,2024-01-20,5,18662.6,5297.6,5,January,2024,1,28.39
435,C0512,P086,2024-09-01,5,54186.78,22441.78,20,September,2024,3,41.42
436,C0485,P020,2025-01-31,3,13611.25,5202.25,20,January,2025,1,38.22
437,C0144,P052,2025-07-18,2,21182.07,6972.07,15,July,2025,3,32.91
438,C0148,P086,2025-02-23,2,19662.54,6964.54,10,February,2025,1,35.42
439,C0578,P044,2025-11-05,3,34700.39,6299.39,20,November,2025,4,18.15
440,C0494,P003,2024-07-01,1,17260.83,2613.83,5,July,2024,3,15.14
441,C0578,P055,2024-07-15,1,17423.82,3825.82,15,July,2024,3,21.96
442,C0244,P024,2025-11-04,1,3129.23,456.23,15,November,2025,4,14.58
443,C0327,P082,2024-09-19,4,38482.06,12686.06,20,September,2024,3,32.97
444,C0327,P066,2024-03-13,1,6775.46,1894.46,20,March,2024,1,27.96
445,C0270,P003,2025-11-02,1,25700.17,11053.17,5,November,2025,4,43.01
446,C0276,P047,2025-04-24,4,57113.78,24541.78,0,April,2025,2,42.97
447,C0147,P066,2025-01-12,1,6758.24,1877.24,15,January,2025,1,27.78
448,C0269,P076,2025-06-25,1,24877.72,10116.72,10,June,2025,2,40.67
449,C0019,P080,2024-03-20,1,17275.37,6659.37,10,March,2024,1,38.55
450,C0191,P066,2024-04-13,2,17321.51,7559.51,0,April,2024,2,43.64
451,C0231,P024,2024-07-16,2,7995.37,2649.37,5,July,2024,3,33.14
452,C0169,P027,2025-10-02,5,43555.9,15935.9,20,October,2025,4,36.59
453,C0377,P005,2025-03-01,2,8279.0,2807.0,20,March,2025,1,33.91
454,C0214,P082,2025-01-01,1,10628.5,4179.5,20,January,2025,1,39.32
455,C0414,P013,2024-04-16,4,65249.59,24637.59,15,April,2024,2,37.76
456,C0286,P038,2025-02-15,2,15691.9,6267.9,20,February,2025,1,39.94
457,C0268,P022,2025-06-30,5,100492.2,27107.2,5,June,2025,2,26.97
458,C0190,P086,2024-11-18,5,45647.97,13902.97,10,November,2024,4,30.46
459,C0367,P014,2025-01-15,5,132197.2,58527.2,10,January,2025,1,44.27
460,C0466,P047,2024-11-27,4,53636.96,21064.96,15,November,2024,4,39.27
461,C0199,P070,2024-08-07,5,13012.44,3052.44,20,August,2024,3,23.46
462,C0302,P001,2025-01-03,4,37567.8,14767.8,10,January,2025,1,39.31
463,C0059,P030,2024-01-01,4,39220.61,12000.61,15,January,2024,1,30.6
464,C0359,P014,2024-01-17,1,26357.97,11623.97,20,January,2024,1,44.1
465,C0583,P007,2024-01-07,5,8219.03,1579.03,10,January,2024,1,19.21
466,C0370,P033,2024-11-18,3,64053.59,28266.59,5,November,2024,4,44.13
467,C0552,P088,2025-07-20,1,5212.1,2056.1,10,July,2025,3,39.45
468,C0114,P002,2024-06-07,5,21820.09,7385.09,20,June,2024,2,33.85
469,C0450,P009,2024-06-08,1,17399.47,2585.47,10,June,2024,2,14.86
470,C0555,P087,2024-09-12,2,16268.87,3964.87,20,September,2024,3,24.37
471,C0190,P078,2024-04-04,2,11693.67,2811.67,10,April,2024,2,24.04
472,C0255,P014,2024-03-20,5,103865.04,30195.04,5,March,2024,1,29.07
473,C0057,P041,2025-05-14,3,8348.59,3335.59,5,May,2025,2,39.95
474,C0406,P006,2025-09-01,5,101735.13,41275.13,0,September,2025,3,40.57
475,C0047,P084,2025-01-25,3,21764.32,3230.32,20,January,2025,1,14.84
476,C0115,P021,2024-12-22,1,16653.65,6603.65,10,December,2024,4,39.65
477,C0173,P024,2024-08-20,4,15190.54,4498.54,0,August,2024,3,29.61
478,C0571,P072,2024-02-25,5,113626.1,48831.1,15,February,2024,1,42.98
479,C0134,P075,2025-07-06,3,36285.78,11946.78,10,July,2025,3,32.92
480,C0595,P048,2025-12-15,5,16313.73,3233.73,20,December,2025,4,19.82
481,C0376,P016,2025-04-01,2,29095.18,5811.18,15,April,2025,2,19.97
482,C0269,P023,2024-08-15,5,54960.02,18895.02,0,August,2024,3,34.38
483,C0245,P019,2024-05-31,4,57865.29,14629.29,15,May,2024,2,25.28
484,C0301,P076,2025-08-08,2,40401.13,10879.13,15,August,2025,3,26.93
485,C0144,P080,2024-03-28,1,15990.87,5374.87,10,March,2024,1,33.61
486,C0050,P004,2024-05-18,4,36910.53,11906.53,5,May,2024,2,32.26
487,C0293,P071,2025-02-08,4,31191.08,10583.08,15,February,2025,1,33.93
488,C0164,P066,2025-06-20,5,31176.52,6771.52,20,June,2025,2,21.72
489,C0316,P031,2025-03-16,2,30130.14,7086.14,10,March,2025,1,23.52
490,C0485,P044,2024-04-01,3,45301.86,16900.86,20,April,2024,2,37.31
491,C0414,P037,2025-01-09,1,17330.82,6407.82,15,January,2025,1,36.97
492,C0331,P060,2025-08-31,3,12882.12,2769.12,10,August,2025,3,21.5
493,C0503,P074,2024-12-24,1,12897.04,5082.04,5,December,2024,4,39.4
494,C0342,P088,2025-09-30,5,26573.99,10793.99,15,September,2025,3,40.62
495,C0562,P020,2024-07-23,2,8051.9,2445.9,5,July,2024,3,30.38
496,C0135,P064,2024-04-25,3,10879.62,2185.62,0,April,2024,2,20.09
497,C0340,P004,2024-05-31,1,8176.19,1925.19,20,May,2024,2,23.55
498,C0504,P028,2024-11-08,3,12054.0,1653.0,0,November,2024,4,13.71
499,C0170,P072,2024-08-02,4,75487.4,23651.4,10,August,2024,3,31.33
500,C0475,P063,2025-06-19,5,22470.7,5020.7,20,June,2025,2,22.34
501,C0546,P043,2024-05-24,3,29548.29,9937.29,20,May,2024,2,33.63
502,C0307,P078,2024-02-14,1,6194.28,1753.28,20,February,2024,1,28.3
503,C0116,P016,2024-07-24,3,44031.48,9105.48,10,July,2024,3,20.68
504,C0254,P023,2025-11-01,5,47834.2,11769.2,15,November,2025,4,24.6
505,C0085,P034,2025-11-09,1,14389.87,2330.87,10,November,2025,4,16.2
506,C0530,P055,2024-10-26,3,69830.5,29036.5,0,October,2024,4,41.58
507,C0062,P074,2025-06-04,4,40646.12,9386.12,15,June,2025,2,23.09
508,C0082,P087,2025-09-03,1,10689.2,4537.2,15,September,2025,3,42.45
509,C0303,P046,2025-05-27,5,83659.89,14359.89,5,May,2025,2,17.16
510,C0321,P042,2024-02-10,4,5530.76,1878.76,0,February,2024,1,33.97
511,C0509,P027,2024-12-07,2,19328.21,8280.21,10,December,2024,4,42.84
512,C0130,P011,2024-01-19,4,31690.32,9146.32,5,January,2024,1,28.86
513,C0591,P088,2025-10-02,3,15099.59,5631.59,10,October,2025,4,37.3
514,C0064,P002,2024-10-09,3,11289.9,2628.9,20,October,2024,4,23.29
515,C0317,P084,2024-01-31,1,9617.69,3439.69,15,January,2024,1,35.76
516,C0519,P016,2024-06-04,5,102852.74,44642.74,5,June,2024,2,43.4
517,C0525,P056,2024-03-30,3,56913.64,24075.64,5,March,2024,1,42.3
518,C0367,P050,2025-10-02,4,35788.69,11744.69,20,October,2025,4,32.82
519,C0234,P077,2024-06-05,2,31068.89,9208.89,20,June,2024,2,29.64
520,C0065,P019,2024-12-03,4,76996.79,33760.79,20,December,2024,4,43.85
521,C0074,P079,2025-10-30,4,9573.62,3201.62,5,October,2025,4,33.44
522,C0057,P022,2024-05-21,2,44843.22,15489.22,5,May,2024,2,34.54
523,C0125,P045,2024-05-18,3,43636.97,16321.97,20,May,2024,2,37.4
524,C0003,P072,2025-11-02,4,93159.44,41323.44,5,November,2025,4,44.36
525,C0226,P030,2024-03-10,5,59411.83,25386.83,10,March,2024,1,42.73
526,C0503,P038,2024-07-07,5,35255.77,11695.77,0,July,2024,3,33.17
527,C0376,P060,2024-01-31,3,17148.51,7035.51,5,January,2024,1,41.03
528,C0139,P069,2025-02-25,3,71934.97,30162.97,15,February,2025,1,41.93
529,C0529,P052,2024-06-04,3,30649.97,9334.97,10,June,2024,2,30.46
530,C0256,P013,2024-01-27,2,24761.17,4455.17,5,January,2024,1,17.99
531,C0030,P072,2025-08-03,5,100498.03,35703.03,20,August,2025,3,35.53
532,C0524,P085,2024-08-24,5,94952.25,21917.25,5,August,2024,3,23.08
533,C0347,P060,2024-05-17,1,4663.85,1292.85,15,May,2024,2,27.72
534,C0548,P077,2025-12-30,5,92904.45,38254.45,15,December,2025,4,41.18
535,C0107,P017,2025-05-18,3,2311.91,490.91,15,May,2025,2,21.23
536,C0500,P033,2024-08-19,4,59138.41,11422.41,5,August,2024,3,19.31
537,C0500,P006,2024-10-03,1,17117.23,5025.23,0,October,2024,4,29.36
538,C0178,P077,2024-07-28,4,56602.55,12882.55,5,July,2024,3,22.76
539,C0438,P060,2025-09-23,1,4264.65,893.65,15,September,2025,3,20.95
540,C0055,P083,2024-09-09,4,19989.44,7473.44,15,September,2024,3,37.39
541,C0079,P078,2025-09-14,4,25103.43,7339.43,0,September,2025,3,29.24
542,C0100,P065,2025-09-18,4,68323.95,26099.95,15,September,2025,3,38.2
543,C0355,P003,2025-10-18,5,112487.04,39252.04,20,October,2025,4,34.89
544,C0334,P046,2025-04-12,1,20629.53,6769.53,15,April,2025,2,32.81
545,C0013,P040,2025-06-15,1,6866.74,2875.74,5,June,2025,2,41.88
546,C0377,P010,2025-07-25,5,11433.07,3308.07,0,July,2025,3,28.93
547,C0067,P041,2024-07-13,4,9928.96,3244.96,0,July,2024,3,32.68
548,C0292,P062,2024-10-19,3,2244.01,681.01,10,October,2024,4,30.35
549,C0494,P019,2025-09-19,4,54400.24,11164.24,10,September,2025,3,20.52
550,C0325,P070,2025-04-19,1,3184.15,1192.15,5,April,2025,2,37.44
551,C0391,P076,2024-04-25,4,71371.59,12327.59,20,April,2024,2,17.27
552,C0470,P009,2024-05-18,2,49069.16,19441.16,20,May,2024,2,39.62
553,C0573,P089,2024-01-26,4,42013.91,12401.91,15,January,2024,1,29.52
554,C0215,P057,2025-04-10,2,29883.27,9201.27,5,April,2025,2,30.79
555,C0512,P036,2024-05-06,1,5835.61,1389.61,5,May,2024,2,23.81
556,C0405,P083,2025-10-11,1,3830.54,701.54,15,October,2025,4,18.31
557,C0586,P029,2025-06-07,3,11615.71,1979.71,15,June,2025,2,17.04
558,C0156,P075,2025-07-17,5,71692.15,31127.15,15,July,2025,3,43.42
559,C0288,P002,2024-12-09,4,13609.77,2061.77,5,December,2024,4,15.15
560,C0381,P047,2024-06-15,5,69881.13,29166.13,5,June,2024,2,41.74
561,C0359,P089,2025-03-05,2,18748.3,3942.3,0,March,2025,1,21.03
562,C0512,P088,2024-10-22,3,12793.04,3325.04,15,October,2024,4,25.99
563,C0133,P004,2024-07-26,2,15332.58,2830.58,5,July,2024,3,18.46
564,C0060,P008,2024-01-13,1,14088.37,5026.37,10,January,2024,1,35.68
565,C0060,P047,2025-07-10,4,47993.47,15421.47,15,July,2025,3,32.13
566,C0139,P055,2024-08-31,1,21011.49,7413.49,15,August,2024,3,35.28
567,C0060,P090,2025-04-09,2,2547.45,885.45,15,April,2025,2,34.76
568,C0164,P045,2025-09-06,4,52343.52,15923.52,20,September,2025,3,30.42
569,C0565,P067,2024-10-11,1,1887.67,445.67,20,October,2024,4,23.61
570,C0283,P066,2024-02-20,5,38037.95,13632.95,5,February,2024,1,35.84
571,C0172,P012,2024-02-07,2,24508.55,4844.55,10,February,2024,1,19.77
572,C0134,P050,2025-09-09,2,20497.38,8475.38,20,September,2025,3,41.35
573,C0146,P037,2024-02-20,3,44736.97,11967.97,0,February,2024,1,26.75
574,C0181,P005,2024-06-14,1,3887.92,1151.92,5,June,2024,2,29.63
575,C0057,P079,2025-08-09,3,7394.11,2615.11,20,August,2025,3,35.37
576,C0077,P044,2025-08-15,5,59894.04,12559.04,15,August,2025,3,20.97
577,C0012,P036,2024-11-02,3,23414.35,10076.35,0,November,2024,4,43.03
578,C0156,P012,2024-03-10,3,40986.76,11490.76,15,March,2024,1,28.04
579,C0374,P042,2024-10-26,4,6201.65,2549.65,0,October,2024,4,41.11
580,C0069,P050,2024-12-03,4,29753.36,5709.36,10,December,2024,4,19.19
581,C0349,P032,2025-12-13,5,65115.28,19225.28,5,December,2025,4,29.52
582,C0086,P036,2025-08-08,2,13763.35,4871.35,0,August,2025,3,35.39
583,C0324,P039,2025-12-06,5,44540.99,19680.99,15,December,2025,4,44.19
584,C0242,P032,2025-03-13,5,80630.09,34740.09,10,March,2025,1,43.09
585,C0066,P035,2025-06-22,5,76114.32,31369.32,10,June,2025,2,41.21
586,C0225,P012,2024-05-12,5,88329.01,39169.01,10,May,2024,2,44.34
587,C0051,P028,2025-10-09,5,26274.87,8939.87,20,October,2025,4,34.02
588,C0153,P069,2025-09-16,4,81880.24,26184.24,5,September,2025,3,31.98
589,C0318,P053,2024-01-02,2,4944.49,1874.49,5,January,2024,1,37.91
590,C0068,P004,2024-07-31,1,7286.11,1035.11,0,July,2024,3,14.21
591,C0532,P023,2024-02-16,5,64893.25,28828.25,15,February,2024,1,44.42
592,C0393,P088,2024-01-12,3,13040.02,3572.02,5,January,2024,1,27.39
593,C0393,P063,2024-03-10,2,11157.61,4177.61,10,March,2024,1,37.44
594,C0012,P021,2024-11-27,3,40557.32,10407.32,20,November,2024,4,25.66
595,C0216,P022,2024-12-15,1,17964.56,3287.56,10,December,2024,4,18.3
596,C0375,P019,2024-01-30,4,70079.41,26843.41,20,January,2024,1,38.3
597,C0577,P069,2025-11-19,2,35537.11,7689.11,10,November,2025,4,21.64
598,C0429,P039,2025-10-23,4,34714.62,14826.62,0,October,2025,4,42.71
599,C0045,P046,2025-07-03,2,40553.59,12833.59,15,July,2025,3,31.65
600,C0411,P021,2024-02-27,3,43735.76,13585.76,15,February,2024,1,31.06
601,C0300,P053,2025-07-22,5,10319.6,2644.6,10,July,2025,3,25.63
602,C0266,P079,2025-12-02,5,9256.66,1291.66,20,December,2025,4,13.95
603,C0139,P067,2024-03-08,3,7223.11,2897.11,10,March,2024,1,40.11
604,C0582,P014,2024-12-13,2,39260.19,9792.19,0,December,2024,4,24.94
605,C0017,P056,2025-08-07,4,68181.85,24397.85,5,August,2025,3,35.78
606,C0428,P044,2024-04-29,5,66421.33,19086.33,20,April,2024,2,28.74
607,C0278,P061,2025-12-27,3,8149.88,3082.88,10,December,2025,4,37.83
608,C0438,P083,2025-05-23,1,4150.54,1021.54,0,May,2025,2,24.61
609,C0079,P007,2024-08-09,2,3695.9,1039.9,10,August,2024,3,28.14
610,C0360,P090,2025-01-18,5,5594.74,1439.74,0,January,2025,1,25.73
611,C0233,P024,2025-03-30,1,4425.32,1752.32,0,March,2025,1,39.6
612,C0576,P060,2025-05-27,5,19656.43,2801.43,15,May,2025,2,14.25
613,C0398,P089,2025-06-20,2,18857.48,4051.48,15,June,2025,2,21.48
614,C0016,P039,2024-04-10,3,24672.5,9756.5,5,April,2024,2,39.54
615,C0297,P072,2024-07-29,5,103015.38,38220.38,5,July,2024,3,37.1
616,C0433,P058,2024-04-28,1,14388.84,4455.84,20,April,2024,2,30.97
617,C0123,P036,2025-12-04,1,6011.6,1565.6,0,December,2025,4,26.04
618,C0062,P058,2025-04-23,5,85260.84,35595.84,10,April,2025,2,41.75
619,C0369,P020,2024-01-24,1,3411.3,608.3,10,January,2024,1,17.83
620,C0549,P054,2024-11-24,5,40459.39,15834.39,5,November,2024,4,39.14
621,C0234,P064,2025-06-29,2,7390.8,1594.8,10,June,2025,2,21.58
622,C0273,P008,2024-10-06,3,44919.74,17733.74,0,October,2024,4,39.48
623,C0494,P057,2024-01-16,2,25901.57,5219.57,0,January,2024,1,20.15
624,C0532,P036,2024-07-30,5,33650.81,11420.81,0,July,2024,3,33.94
625,C0316,P035,2024-10-04,5,61645.49,16900.49,10,October,2024,4,27.42
626,C0406,P019,2025-08-10,2,38115.36,16497.36,10,August,2025,3,43.28
627,C0454,P038,2025-09-19,2,11886.76,2462.76,10,September,2025,3,20.72
628,C0257,P029,2024-05-13,3,14467.25,4831.25,0,May,2024,2,33.39
629,C0174,P028,2024-04-18,1,5047.88,1580.88,0,April,2024,2,31.32
630,C0560,P082,2025-02-05,4,30567.48,4771.48,15,February,2025,1,15.61
631,C0507,P075,2025-10-06,2,26092.06,9866.06,20,October,2025,4,37.81
632,C0164,P058,2024-12-06,4,61608.64,21876.64,10,December,2024,4,35.51
633,C0485,P076,2024-03-21,2,47630.33,18108.33,20,March,2024,1,38.02
634,C0505,P069,2025-12-16,4,84605.74,28909.74,0,December,2025,4,34.17
635,C0152,P004,2025-12-01,4,30335.38,5331.38,10,December,2025,4,17.57
636,C0560,P057,2024-05-27,4,60219.98,18855.98,5,May,2024,2,31.31
637,C0438,P021,2025-02-05,5,66216.15,15966.15,10,February,2025,1,24.11
638,C0051,P071,2024-11-28,2,16535.34,6231.34,10,November,2024,4,37.68
639,C0339,P015,2025-05-01,4,46992.95,14956.95,0,May,2025,2,31.83
640,C0405,P087,2024-06-23,1,8480.14,2328.14,15,June,2024,2,27.45
641,C0308,P051,2025-08-11,3,801.49,315.49,20,August,2025,3,39.36
642,C0017,P008,2024-04-19,2,26826.55,8702.55,15,April,2024,2,32.44
643,C0233,P031,2024-11-05,3,52246.42,17680.42,0,November,2024,4,33.84
644,C0382,P033,2025-02-27,5,86463.4,26818.4,20,February,2025,1,31.02
645,C0327,P085,2024-06-11,2,45385.95,16171.95,20,June,2024,2,35.63
646,C0303,P066,2024-08-01,4,27323.46,7799.46,10,August,2024,3,28.54
647,C0326,P032,2025-08-03,5,65634.01,19744.01,15,August,2025,3,30.08
648,C0008,P058,2024-06-26,3,44815.98,15016.98,5,June,2024,2,33.51
649,C0322,P048,2025-05-13,1,4265.62,1649.62,20,May,2025,2,38.67
650,C0502,P016,2024-11-29,1,17869.38,6227.38,15,November,2024,4,34.85
651,C0525,P015,2024-06-29,5,48593.61,8548.61,15,June,2024,2,17.59
652,C0048,P073,2025-09-04,3,35135.99,15299.99,0,September,2025,3,43.55
653,C0400,P090,2025-01-23,1,1325.93,494.93,20,January,2025,1,37.33
654,C0055,P042,2024-04-02,3,4029.87,1290.87,0,April,2024,2,32.03
655,C0179,P027,2025-10-13,2,18572.48,7524.48,20,October,2025,4,40.51
656,C0259,P006,2025-04-08,1,19856.28,7764.28,5,April,2025,2,39.1
